Hour Ending,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
02/27/2021 10:00,9596.174459,1489.969383,3229.268186,774.660519,11953.796911,2796.435037,5680.855803,1125.25301,36646.413307
02/27/2021 11:00,10016.899092,1480.450053,3210.512834,774.447291,12140.735906,2944.438462,5795.516994,1118.107996,37481.108628
02/27/2021 12:00,10403.034715,1485.642383,3203.145312,764.660883,12241.93876,3073.686549,5859.598933,1116.007422,38147.714958
02/27/2021 13:00,10693.325378,1455.777635,3210.65188,754.274404,12162.173338,3142.952818,5831.336869,1105.699395,38356.191717
02/27/2021 14:00,10856.961659,1432.717946,3231.557067,740.311544,11865.728244,3183.812871,5767.958923,1090.934793,38169.983048
02/27/2021 15:00,10833.926809,1419.286885,3246.462494,720.08869,11494.583887,3249.789907,5733.52939,1061.597141,37759.265203
02/27/2021 16:00,10721.856834,1423.516215,3208.582532,705.870293,11182.350628,3289.407795,5748.872548,1023.769347,37304.226193
02/27/2021 17:00,10610.65171,1416.191507,3229.824323,699.462758,11108.962537,3288.584003,5800.228776,1032.070565,37185.976178
02/27/2021 18:00,10569.662506,1428.01184,3255.696243,701.402394,11202.919838,3225.04659,5916.191088,1063.701009,37362.631508
02/27/2021 19:00,10765.069347,1477.841039,3282.349935,707.984673,11370.985469,3219.724208,6114.966262,1099.528893,38038.449827
02/27/2021 20:00,10809.012434,1476.176769,3325.470167,706.349487,11397.369199,3259.649952,6203.881742,1121.978421,38299.888171
02/27/2021 21:00,10687.804697,1456.768995,3311.750786,692.799425,11147.658868,3171.404172,6020.253276,1105.625481,37594.0657
02/27/2021 22:00,10470.405051,1413.503239,3287.784578,675.653565,10785.054772,3075.278659,5819.166022,1082.599826,36609.445713
02/27/2021 23:00,10134.328483,1355.273791,3262.103164,647.414811,10300.698202,2972.029058,5623.768599,1050.211325,35345.827433
02/27/2021 24:00,9721.06451,1271.701788,3239.735654,621.911938,9720.860489,2831.620751,5347.408297,1010.688456,33764.991883
02/28/2021 01:00,9426.317898,1241.147447,3009.98237,598.790887,9303.584618,2693.240264,5061.760506,990.541257,32325.365247
02/28/2021 02:00,9106.418873,1195.689629,2988.201828,584.970062,8897.651666,2562.2073,4778.589019,964.138181,31077.866557
02/28/2021 03:00,8890.130977,1168.919262,2939.090295,577.104009,8611.992169,2463.159361,4610.114843,947.681628,30208.192544
02/28/2021 04:00,8721.682097,1154.940496,2967.786785,571.862691,8388.915064,2396.978594,4495.53341,946.718406,29644.417542
02/28/2021 05:00,8637.461157,1118.295833,2954.248403,564.568457,8366.872406,2349.030671,4448.035127,944.503521,29383.015575
02/28/2021 06:00,8630.257724,1099.689077,2944.85297,573.921118,8454.240586,2340.097766,4506.543438,949.382712,29498.985392
02/28/2021 07:00,8735.617588,1168.133313,2976.480233,594.433546,8746.659997,2372.752215,4656.532646,972.0438,30222.653337
02/28/2021 08:00,8827.343409,1209.403478,3005.09151,619.3841,9054.311938,2395.84108,4825.634385,996.781911,30933.791813
02/28/2021 09:00,9212.935838,1299.81071,3027.58039,657.212684,9640.354794,2561.420102,5118.304593,1030.436488,32548.055597
02/28/2021 10:00,9700.541016,1345.939841,3069.016504,684.866082,10286.08549,2776.146349,5477.055484,1064.774984,34404.425751
02/28/2021 11:00,10157.422514,1391.434059,3087.715247,692.325605,10780.256518,2967.570913,5721.233462,1084.476699,35882.435018
02/28/2021 12:00,10516.791863,1427.670946,3093.168561,696.218085,11098.612891,3117.002924,5907.370029,1096.885544,36953.720844
02/28/2021 13:00,10807.271725,1448.294789,3083.431695,697.780121,11217.402785,3268.663546,6000.944391,1102.1668,37625.955852
02/28/2021 14:00,11082.397814,1461.919215,3057.836269,689.972371,11221.89202,3423.398527,6025.892926,1094.033332,38057.342473
02/28/2021 15:00,11317.851873,1443.717012,3058.753047,688.784816,11052.416076,3558.799559,6029.826463,1076.977098,38227.125945
02/28/2021 16:00,11442.1831,1466.811229,3046.339402,683.42936,10914.716995,3634.077169,6006.01846,1071.089021,38264.664736
02/28/2021 17:00,11443.213716,1469.744695,3065.84052,683.249444,10987.457856,3649.496959,6042.412683,1074.422559,38415.838433
02/28/2021 18:00,11342.460113,1499.056486,3085.567478,698.540146,11291.71306,3563.204754,6177.349805,1095.097274,38752.989116
02/28/2021 19:00,11465.64039,1532.695829,3103.504714,728.960074,11813.495874,3500.400662,6421.93879,1131.095739,39697.732072
02/28/2021 20:00,11553.984309,1551.1848,3208.558329,756.99425,11970.998314,3554.206364,6540.078874,1187.953148,40323.958388
02/28/2021 21:00,11356.550304,1517.474556,3242.250237,760.008862,11850.033701,3467.525621,6341.287594,1182.662105,39717.792981
02/28/2021 22:00,10988.645055,1441.576343,3263.385386,742.760101,11474.356018,3337.811495,6027.095453,1156.85033,38432.480182
02/28/2021 23:00,10391.091274,1337.289562,3247.503586,708.352204,10819.308318,3150.145637,5634.843997,1117.967778,36406.502356
02/28/2021 24:00,9765.073302,1234.143078,3215.331874,684.703823,10195.398007,2922.537279,5131.786982,1069.346044,34218.320389
03/01/2021 01:00,9295.643428,1082.990498,3190.581085,674.12276,9948.169196,2595.590013,4803.045794,969.088712,32559.231487
03/01/2021 02:00,8933.169724,1031.588218,3160.251518,668.518842,9764.979908,2439.88865,4597.862631,958.815468,31555.074959
03/01/2021 03:00,8683.816283,1017.023003,3137.477796,670.450148,9760.172603,2342.47007,4540.67412,972.027961,31124.111984
03/01/2021 04:00,8594.881573,1026.293031,3126.786392,676.226642,9880.755408,2279.346983,4561.333959,980.743996,31126.367983
03/01/2021 05:00,8669.501962,1072.907896,3126.012284,693.973292,10340.013868,2274.145864,4780.034751,1005.444857,31962.034775
03/01/2021 06:00,8991.680939,1166.540299,3165.380628,738.35655,11275.852856,2408.652998,5216.306461,1056.505964,34019.276696
03/01/2021 07:00,9541.434602,1336.718295,3242.792034,812.48909,12671.914357,2616.807708,5915.973235,1170.715692,37308.845013
03/01/2021 08:00,9758.549538,1420.938475,3294.733212,843.820622,13707.949738,2693.861242,6388.475583,1238.660602,39346.989011
03/01/2021 09:00,9919.023072,1471.248397,3339.140541,861.349145,14150.653976,2784.190782,6502.456329,1254.398455,40282.460697
03/01/2021 10:00,10141.647964,1515.336085,3401.990021,853.872521,14327.029244,2895.73612,6490.932061,1264.800216,40891.344232
03/01/2021 11:00,10290.062919,1552.650631,3423.05153,839.628783,14242.927483,2975.404858,6507.712691,1250.575848,41082.014743
03/01/2021 12:00,10431.705459,1569.972738,3430.687151,806.086298,13751.218614,3057.350161,6539.610197,1225.066511,40811.697129
03/01/2021 13:00,10467.443952,1567.026019,3430.004163,776.016966,13324.303773,3044.880964,6439.815124,1198.198075,40247.689037
03/01/2021 14:00,10458.229581,1565.0632,3429.104219,746.629862,12964.803094,2985.506886,6347.65189,1169.986039,39666.974771
03/01/2021 15:00,10437.68956,1558.684949,3435.625725,728.404971,12607.13817,2938.918791,6268.638184,1126.746986,39101.847336
03/01/2021 16:00,10414.546782,1563.964894,3452.204411,712.801535,12302.658528,2937.145364,6275.21089,1097.562352,38756.094756
03/01/2021 17:00,10478.965708,1600.0918,3515.527403,716.213239,12317.242694,2976.649983,6454.870146,1129.486382,39189.047355
03/01/2021 18:00,10698.737241,1642.008709,3554.84946,735.04961,12723.388844,3049.011237,6670.631965,1150.913794,40224.590859
03/01/2021 19:00,10882.22121,1720.031259,3570.589914,789.959239,13322.944194,3200.007716,6947.395802,1193.071537,41626.22087
03/01/2021 20:00,10825.139229,1727.314818,3629.33772,816.975145,13522.177086,3285.77352,7031.794169,1230.855314,42069.367001
03/01/2021 21:00,10602.377722,1689.830558,3641.106157,813.282534,13386.526639,3261.63493,6858.105242,1247.68011,41500.543893
03/01/2021 22:00,10228.869497,1615.424498,3613.898672,791.350486,12986.086948,3171.466287,6591.533144,1220.720068,40219.349601
03/01/2021 23:00,9732.187134,1517.601291,3580.373363,756.450126,12270.224302,3009.894099,6167.951527,1175.493961,38210.175803
03/01/2021 24:00,9265.747809,1426.216718,3557.723902,723.03519,11615.007168,2812.973971,5740.880892,1138.956643,36280.542293
03/02/2021 01:00,8886.94628,1361.178242,3566.210637,697.328989,10951.693527,2642.938824,5716.510471,1156.920715,34979.727684
03/02/2021 02:00,8715.66655,1347.698562,3565.481518,698.79104,10715.53649,2556.138698,5579.475139,1162.626683,34341.41468
03/02/2021 03:00,8660.283443,1342.191539,3570.271491,709.512667,10682.733963,2502.029526,5565.379531,1176.590418,34208.992577
03/02/2021 04:00,8687.156195,1355.351817,3581.461247,720.515007,10874.013581,2500.370178,5660.120212,1199.643334,34578.631572
03/02/2021 05:00,8920.723467,1410.460122,3599.008463,750.069923,11458.052709,2547.677158,5903.217849,1246.204695,35835.414386
03/02/2021 06:00,9469.583538,1520.152776,3635.836955,808.066059,12566.079854,2713.065465,6408.344367,1316.727668,38437.856682
03/02/2021 07:00,10307.981884,1687.463413,3696.28847,895.873775,14181.188844,3006.902883,7184.238882,1434.234185,42394.172336
03/02/2021 08:00,10716.311033,1727.829213,3706.363707,911.87031,14685.666113,3135.420596,7440.664702,1480.781078,43804.906753
